Wall time,Step,Value
1618445879.2549329,3374,64779.0
1618445893.3773804,3376,64778.0
1618445907.9061127,3378,64778.0
1618445929.055601,3381,64781.0
1618445943.223733,3383,64781.0
1618445964.878503,3386,64768.0
1618445993.3348231,3390,64757.0
1618446007.669908,3392,64754.0
1618446049.9029024,3398,64740.0
1618446084.9086843,3403,64734.0
1618446092.0322316,3404,64729.0
1618446120.8764303,3408,64719.0
1618446178.9544213,3415,64703.0
1618446268.754334,3426,64691.0
1618446293.812581,3429,64690.0
1618446301.7524662,3430,64689.0
1618446325.4617333,3433,64684.0
1618446366.3891075,3438,64681.0
1618446412.0383732,3444,64674.0
1618446419.4353495,3445,64674.0
1618446448.1316826,3449,64672.0
1618446462.6979253,3451,64670.0
1618446505.8725717,3457,64662.0
1618446513.1816137,3458,64661.0
1618446527.4511962,3460,64659.0
1618446556.629134,3464,64656.0
1618446607.0052233,3471,64651.0
1618446650.25728,3477,64649.0
1618446671.8232133,3480,64649.0
1618446715.007133,3486,64644.0
1618446772.5329738,3494,64638.0
1618446794.4642777,3497,64638.0
1618446809.0061011,3499,64637.0
1618446816.17593,3500,64636.0
1618446851.9795296,3505,64631.0
1618446859.4196484,3506,64631.0
1618446880.7068682,3509,64629.0
1618446895.2519069,3511,64628.0
1618446902.3039916,3512,64627.0
1618446916.6551657,3514,64627.0
1618446952.6160812,3519,64625.0
1618447024.6473594,3529,64624.0
1618447067.73561,3535,64620.0
1618447081.9710965,3537,64620.0
1618447089.359396,3538,64619.0
1618447117.9598017,3542,64617.0
1618447125.1355247,3543,64617.0
1618447153.484117,3547,64616.0
1618447167.7357483,3549,64616.0
1618447210.5964139,3555,64615.0
1618447217.7711234,3556,64614.0
1618447239.41372,3559,64613.0
1618447268.4253573,3563,64610.0
1618447355.1428273,3575,64608.0
1618447390.735675,3580,64606.0
1618447398.1635952,3581,64606.0
1618447412.4778988,3583,64606.0
1618447477.5781083,3592,64605.0
1618447484.7772744,3593,64605.0
1618447527.787827,3599,64603.0
1618447535.0968022,3600,64602.0
1618447549.6581795,3602,64602.0
1618447636.7604642,3614,64599.0
1618447665.6877685,3618,64597.0
1618447680.004963,3620,64597.0
1618447694.6082563,3622,64595.0
1618447715.7177472,3625,64594.0
1618447736.7629037,3628,64593.0
1618447801.1769612,3637,64592.0
1618447844.7531188,3643,64592.0
1618447859.3556962,3645,64592.0
1618447938.736662,3656,64590.0
1618447946.1879365,3657,64590.0
1618447989.37823,3663,64589.0
1618448039.7788475,3670,64589.0
1618448211.43573,3694,64587.0
1618448218.7168207,3695,64587.0
1618448233.312007,3697,64587.0
1618448254.8815546,3700,64587.0
1618448269.2201657,3702,64587.0
1618448420.0269833,3723,64584.0
1618448441.934417,3726,64584.0
1618448470.6433835,3730,64584.0
1618448477.7814221,3731,64584.0
1618448484.8706388,3732,64584.0
1618448499.138906,3734,64584.0
1618448527.915309,3738,64584.0
1618448549.4668016,3741,64584.0
1618448563.7117014,3743,64584.0
1618448577.8649995,3745,64584.0
1618448627.9033628,3752,64583.0
1618448649.5788755,3755,64583.0
1618448656.7406414,3756,64583.0
1618448678.4680552,3759,64583.0
1618448714.5247447,3764,64583.0
1618448772.2196574,3772,64583.0
1618448801.1850185,3776,64583.0
1618448815.6849766,3778,64582.0
1618448829.9121408,3780,64582.0
1618448836.8920727,3781,64582.0
1618448879.7475967,3787,64582.0
1618448908.6074798,3791,64581.0
1618448923.027338,3793,64581.0
1618448937.2487366,3795,64581.0
1618448958.5847778,3798,64581.0
1618449023.1647542,3807,64581.0
1618449037.6190856,3809,64581.0
1618449044.6964495,3810,64581.0
1618449073.6954079,3814,64581.0
1618449109.777195,3819,64581.0
1618449124.3092487,3821,64581.0
1618449196.1766396,3831,64581.0
1618449210.674643,3833,64581.0
1618449225.1694345,3835,64581.0
1618449319.2652721,3848,64581.0
1618449348.2247329,3852,64581.0
1618449362.5325227,3854,64581.0
1618449434.065845,3864,64581.0
1618449469.9235337,3869,64581.0
1618449520.2425435,3876,64581.0
1618449542.2936459,3879,64581.0
1618449556.8708613,3881,64581.0
1618449600.0404985,3887,64581.0
1618449650.367299,3894,64581.0
1618449700.9496772,3901,64581.0
1618449708.1697478,3902,64581.0
1618449715.3288398,3903,64581.0
1618449729.5878751,3905,64581.0
1618449751.2364879,3908,64581.0
1618449765.7486153,3910,64581.0
1618449809.1124423,3916,64581.0
1618449838.1383975,3920,64581.0
1618449845.2251453,3921,64581.0
1618449888.165666,3927,64581.0
1618449895.288062,3928,64581.0
1618449902.3286595,3929,64581.0
1618449938.3634348,3934,64581.0
1618449945.3075728,3935,64581.0
1618449974.3354406,3939,64581.0
1618450053.494852,3950,64581.0
1618450096.21075,3956,64581.0
1618450124.7648227,3960,64581.0
1618450139.2960372,3962,64581.0
1618450160.7692144,3965,64581.0
1618450175.19035,3967,64581.0
1618450218.5177827,3973,64581.0
1618450240.4273615,3976,64581.0
1618450269.5349057,3980,64581.0
1618450298.1619563,3984,64581.0
1618450312.4602902,3986,64581.0
1618450333.986299,3989,64581.0
1618450348.0526552,3991,64581.0
1618450376.8441439,3995,64581.0
1618450391.4285893,3997,64581.0
1618450405.6647854,3999,64581.0
