Wall time,Step,Value
1618444581.2168338,3195,1049256.0
1618444588.2998416,3196,1049083.0
1618444595.4165266,3197,1048962.0
1618444602.5803306,3198,1048797.0
1618444639.289539,3203,1048077.0
1618444660.9007783,3206,1047664.0
1618444833.995846,3230,1044432.0
1618444855.2975721,3233,1044080.0
1618444869.4710941,3235,1043829.0
1618444905.4757154,3240,1043183.0
1618444926.9635625,3243,1042849.0
1618444934.515743,3244,1042718.0
1618444948.789667,3246,1042486.0
1618444956.0793204,3247,1042383.0
1618445006.2255564,3254,1041583.0
1618445020.5683625,3256,1041384.0
1618445034.8800685,3258,1041162.0
1618445099.6298285,3267,1040266.0
1618445135.8100698,3272,1039763.0
1618445142.8927548,3273,1039661.0
1618445186.3913887,3279,1039049.0
1618445200.835749,3281,1038864.0
1618445215.1655998,3283,1038664.0
1618445229.3704343,3285,1038490.0
1618445258.238751,3289,1038165.0
1618445279.636231,3292,1037894.0
1618445308.2855163,3296,1037543.0
1618445372.683392,3305,1036759.0
1618445379.9811556,3306,1036678.0
1618445387.1684873,3307,1036593.0
1618445430.710933,3313,1036119.0
1618445488.371862,3321,1035445.0
1618445517.289034,3325,1035130.0
1618445531.934218,3327,1034983.0
1618445539.2714996,3328,1034905.0
1618445546.7774258,3329,1034826.0
1618445575.7459905,3333,1034549.0
1618445611.543397,3338,1034187.0
1618445662.3825488,3345,1033690.0
1618445727.0266783,3353,1033164.0
1618445755.770799,3357,1032898.0
1618445784.7652965,3361,1032629.0
1618445799.4466999,3363,1032496.0
1618445842.474371,3369,1032136.0
1618445864.5457144,3372,1031927.0
1618445879.2661982,3374,1031810.0
1618445893.3886251,3376,1031670.0
1618445907.9173954,3378,1031579.0
1618445929.0669253,3381,1031400.0
1618445943.234946,3383,1031295.0
1618445964.8897066,3386,1031129.0
1618445993.3460526,3390,1030911.0
1618446007.6811373,3392,1030784.0
1618446049.9141426,3398,1030417.0
1618446084.9201908,3403,1030167.0
1618446092.0434113,3404,1030126.0
1618446120.8884478,3408,1029923.0
1618446178.965823,3415,1029597.0
1618446268.7657535,3426,1029086.0
1618446293.8242054,3429,1028961.0
1618446301.763734,3430,1028923.0
1618446325.4729962,3433,1028770.0
1618446366.4016652,3438,1028543.0
1618446412.0495646,3444,1028301.0
1618446419.4470842,3445,1028263.0
1618446448.1436574,3449,1028116.0
1618446462.7091877,3451,1028030.0
1618446505.8838031,3457,1027815.0
1618446513.1928515,3458,1027770.0
1618446527.4623826,3460,1027691.0
1618446556.6403594,3464,1027549.0
1618446607.0164266,3471,1027310.0
1618446650.268772,3477,1027085.0
1618446671.8344748,3480,1026973.0
1618446715.0184414,3486,1026798.0
1618446772.5442605,3494,1026560.0
1618446794.4755101,3497,1026464.0
1618446809.017403,3499,1026403.0
1618446816.1872401,3500,1026379.0
1618446851.9908059,3505,1026241.0
1618446859.4310346,3506,1026212.0
1618446880.7182188,3509,1026126.0
1618446895.2632127,3511,1026069.0
1618446902.3152454,3512,1026044.0
1618446916.6666288,3514,1025988.0
1618446952.6273074,3519,1025876.0
1618447024.6586432,3529,1025635.0
1618447067.7470303,3535,1025505.0
1618447081.9827895,3537,1025465.0
1618447089.3706844,3538,1025438.0
1618447117.9710255,3542,1025345.0
1618447125.1468,3543,1025330.0
1618447153.495339,3547,1025257.0
1618447167.7474325,3549,1025219.0
1618447210.6076603,3555,1025102.0
1618447217.7824032,3556,1025093.0
1618447239.4249604,3559,1025029.0
1618447268.4366157,3563,1024955.0
1618447355.1540494,3575,1024738.0
1618447390.747008,3580,1024660.0
1618447398.1748421,3581,1024643.0
1618447412.4891477,3583,1024620.0
1618447477.5894907,3592,1024488.0
1618447484.7885063,3593,1024474.0
1618447527.7993195,3599,1024387.0
1618447535.1083474,3600,1024380.0
1618447549.669392,3602,1024359.0
1618447636.7716806,3614,1024215.0
1618447665.699047,3618,1024179.0
1618447680.016248,3620,1024165.0
1618447694.619515,3622,1024139.0
1618447715.7289598,3625,1024112.0
1618447736.774122,3628,1024077.0
1618447801.1881945,3637,1023982.0
1618447844.764821,3643,1023915.0
1618447859.3673005,3645,1023899.0
1618447938.749086,3656,1023809.0
1618447946.1992533,3657,1023802.0
1618447989.3894582,3663,1023746.0
1618448039.7903125,3670,1023695.0
1618448211.447198,3694,1023542.0
1618448218.7280903,3695,1023536.0
1618448233.323262,3697,1023528.0
1618448254.8927956,3700,1023515.0
1618448269.2319448,3702,1023508.0
1618448420.038206,3723,1023397.0
1618448441.94608,3726,1023388.0
1618448470.654593,3730,1023363.0
1618448477.7926607,3731,1023359.0
1618448484.8818972,3732,1023351.0
1618448499.1501558,3734,1023336.0
1618448527.9266582,3738,1023319.0
1618448549.477993,3741,1023308.0
1618448563.7229507,3743,1023301.0
1618448577.8761768,3745,1023294.0
1618448627.9146543,3752,1023274.0
1618448649.5901008,3755,1023271.0
1618448656.75198,3756,1023268.0
1618448678.4792836,3759,1023256.0
1618448714.5363555,3764,1023236.0
1618448772.2310026,3772,1023218.0
1618448801.1963162,3776,1023209.0
1618448815.6962898,3778,1023206.0
1618448829.9234478,3780,1023204.0
1618448836.903306,3781,1023202.0
1618448879.758811,3787,1023190.0
1618448908.6187453,3791,1023185.0
1618448923.0385592,3793,1023183.0
1618448937.2600248,3795,1023179.0
1618448958.597638,3798,1023175.0
1618449023.1760504,3807,1023163.0
1618449037.6303382,3809,1023163.0
1618449044.707731,3810,1023162.0
1618449073.7066379,3814,1023157.0
1618449109.7884774,3819,1023151.0
1618449124.320467,3821,1023150.0
1618449196.1878886,3831,1023143.0
1618449210.6858952,3833,1023136.0
1618449225.1806464,3835,1023135.0
1618449319.2765696,3848,1023118.0
1618449348.2360973,3852,1023114.0
1618449362.5437548,3854,1023113.0
1618449434.0770366,3864,1023108.0
1618449469.9347463,3869,1023103.0
1618449520.2538295,3876,1023102.0
1618449542.3049855,3879,1023101.0
1618449556.882091,3881,1023101.0
1618449600.051827,3887,1023100.0
1618449650.3789594,3894,1023097.0
1618449700.960881,3901,1023096.0
1618449708.181028,3902,1023096.0
1618449715.340089,3903,1023096.0
1618449729.599185,3905,1023095.0
1618449751.2476978,3908,1023095.0
1618449765.7599115,3910,1023094.0
1618449809.1237013,3916,1023094.0
1618449838.1496365,3920,1023094.0
1618449845.2364533,3921,1023094.0
1618449888.1769302,3927,1023094.0
1618449895.2993114,3928,1023094.0
1618449902.3398902,3929,1023094.0
1618449938.3746424,3934,1023094.0
1618449945.318804,3935,1023094.0
1618449974.3466568,3939,1023094.0
1618450053.506069,3950,1023094.0
1618450096.2220247,3956,1023094.0
1618450124.776058,3960,1023094.0
1618450139.3072405,3962,1023094.0
1618450160.7805889,3965,1023094.0
1618450175.2016304,3967,1023094.0
1618450218.5294707,3973,1023094.0
1618450240.438589,3976,1023094.0
1618450269.5461092,3980,1023094.0
1618450298.1731772,3984,1023094.0
1618450312.4715297,3986,1023094.0
1618450333.9974613,3989,1023094.0
1618450348.0639946,3991,1023094.0
1618450376.855341,3995,1023094.0
1618450391.4397752,3997,1023094.0
1618450405.676133,3999,1023094.0
